Fecha-I,Vlo-I,Ori-I,Des-I,Emp-I,Fecha-O,Vlo-O,Ori-O,Des-O,Emp-O,DIA,MES,AÑO,DIANOM,TIPOVUELO,OPERA,SIGLAORI,SIGLADES
2017-01-23 12:50:00,124,SCEL,SCFA,LAN,2017-01-23 12:51:00,124,SCEL,SCFA,LAN,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-24 15:35:00,124,SCEL,SCFA,LAN,2017-01-24 15:44:00,124,SCEL,SCFA,LAN,24,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-25 10:15:00,124,SCEL,SCFA,LAN,2017-01-25 10:08:00,124,SCEL,SCFA,LAN,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-26 10:30:00,124,SCEL,SCFA,LAN,2017-01-26 10:37:00,124,SCEL,SCFA,LAN,26,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-27 09:00:00,124,SCEL,SCFA,LAN,2017-01-27 09:02:00,124,SCEL,SCFA,LAN,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-28 18:15:00,124,SCEL,SCFA,LAN,2017-01-28 18:51:00,124,SCEL,SCFA,LAN,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-30 12:40:00,124,SCEL,SCFA,LAN,2017-01-30 12:44:00,124,SCEL,SCFA,LAN,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-31 15:35:00,124,SCEL,SCFA,LAN,2017-01-31 15:35:00,124,SCEL,SCFA,LAN,31,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-01 14:20:00,126,SCEL,SCFA,LAN,2017-01-01 14:25:00,126,SCEL,SCFA,LAN,1,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-02 08:15:00,126,SCEL,SCFA,LAN,2017-01-02 08:16:00,126,SCEL,SCFA,LAN,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-03 08:25:00,126,SCEL,SCFA,LAN,2017-01-03 08:24:00,126,SCEL,SCFA,LAN,3,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-04 08:45:00,126,SCEL,SCFA,LAN,2017-01-04 08:52:00,126,SCEL,SCFA,LAN,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-05 08:30:00,126,SCEL,SCFA,LAN,2017-01-05 08:31:00,126,SCEL,SCFA,LAN,5,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-06 08:15:00,126,SCEL,SCFA,LAN,2017-01-06 08:16:00,126,SCEL,SCFA,LAN,6,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-07 09:00:00,126,SCEL,SCFA,LAN,2017-01-07 09:05:00,126,SCEL,SCFA,LAN,7,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-08 08:05:00,126,SCEL,SCFA,LAN,2017-01-08 08:18:00,126,SCEL,SCFA,LAN,8,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-09 08:15:00,126,SCEL,SCFA,LAN,2017-01-09 08:15:00,126,SCEL,SCFA,LAN,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-10 08:20:00,126,SCEL,SCFA,LAN,2017-01-10 08:35:00,126,SCEL,SCFA,LAN,10,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-11 08:40:00,126,SCEL,SCFA,LAN,2017-01-11 08:39:00,126,SCEL,SCFA,LAN,11,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-12 08:30:00,126,SCEL,SCFA,LAN,2017-01-12 08:28:00,126,SCEL,SCFA,LAN,12,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-13 08:15:00,126,SCEL,SCFA,LAN,2017-01-13 08:18:00,126,SCEL,SCFA,LAN,13,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-14 08:55:00,126,SCEL,SCFA,LAN,2017-01-14 09:01:00,126,SCEL,SCFA,LAN,14,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-15 08:05:00,126,SCEL,SCFA,LAN,2017-01-15 08:15:00,126,SCEL,SCFA,LAN,15,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-16 08:15:00,126,SCEL,SCFA,LAN,2017-01-16 08:08:00,126,SCEL,SCFA,LAN,16,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-17 08:25:00,126,SCEL,SCFA,LAN,2017-01-17 08:34:00,126,SCEL,SCFA,LAN,17,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-18 08:40:00,126,SCEL,SCFA,LAN,2017-01-18 08:47:00,126,SCEL,SCFA,LAN,18,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-19 08:30:00,126,SCEL,SCFA,LAN,2017-01-19 08:31:00,126,SCEL,SCFA,LAN,19,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-20 08:35:00,126,SCEL,SCFA,LAN,2017-01-20 08:34:00,126,SCEL,SCFA,LAN,20,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-21 08:35:00,126,SCEL,SCFA,LAN,2017-01-21 08:36:00,126,SCEL,SCFA,LAN,21,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-22 08:15:00,126,SCEL,SCFA,LAN,2017-01-22 08:15:00,126,SCEL,SCFA,LAN,22,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-23 08:15:00,126,SCEL,SCFA,LAN,2017-01-23 08:14:00,126,SCEL,SCFA,LAN,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-24 08:20:00,126,SCEL,SCFA,LAN,2017-01-24 08:25:00,126,SCEL,SCFA,LAN,24,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-25 08:40:00,126,SCEL,SCFA,LAN,2017-01-25 08:44:00,126,SCEL,SCFA,LAN,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-26 08:30:00,126,SCEL,SCFA,LAN,2017-01-26 08:29:00,126,SCEL,SCFA,LAN,26,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-27 08:20:00,126,SCEL,SCFA,LAN,2017-01-27 08:45:00,126,SCEL,SCFA,LAN,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-28 09:00:00,126,SCEL,SCFA,LAN,2017-01-28 09:07:00,126,SCEL,SCFA,LAN,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-29 08:05:00,126,SCEL,SCFA,LAN,2017-01-29 08:06:00,126,SCEL,SCFA,LAN,29,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-30 08:15:00,126,SCEL,SCFA,LAN,2017-01-30 08:16:00,126,SCEL,SCFA,LAN,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-31 08:20:00,126,SCEL,SCFA,LAN,2017-01-31 08:20:00,126,SCEL,SCFA,LAN,31,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-02 04:40:00,128,SCEL,SCFA,LAN,2017-01-02 04:35:00,128,SCEL,SCFA,LAN,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-03 05:20:00,128,SCEL,SCFA,LAN,2017-01-03 05:18:00,128,SCEL,SCFA,LAN,3,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-09 04:50:00,128,SCEL,SCFA,LAN,2017-01-09 04:43:00,128,SCEL,SCFA,LAN,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-10 05:20:00,128,SCEL,SCFA,LAN,2017-01-10 05:21:00,128,SCEL,SCFA,LAN,10,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-14 19:35:00,128,SCEL,SCFA,LAN,2017-01-14 19:34:00,128,SCEL,SCFA,LAN,14,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-16 04:50:00,128,SCEL,SCFA,LAN,2017-01-16 04:46:00,128,SCEL,SCFA,LAN,16,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-17 05:20:00,128,SCEL,SCFA,LAN,2017-01-17 05:18:00,128,SCEL,SCFA,LAN,17,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-21 20:35:00,128,SCEL,SCFA,LAN,2017-01-21 20:52:00,128,SCEL,SCFA,LAN,21,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-23 04:50:00,128,SCEL,SCFA,LAN,2017-01-23 04:44:00,128,SCEL,SCFA,LAN,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-24 05:20:00,128,SCEL,SCFA,LAN,2017-01-24 05:26:00,128,SCEL,SCFA,LAN,24,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-28 20:25:00,128,SCEL,SCFA,LAN,2017-01-28 20:39:00,128,SCEL,SCFA,LAN,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-30 04:30:00,128,SCEL,SCFA,LAN,2017-01-30 04:28:00,128,SCEL,SCFA,LAN,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-31 05:20:00,128,SCEL,SCFA,LAN,2017-01-31 05:16:00,128,SCEL,SCFA,LAN,31,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-01 15:30:00,130,SCEL,SCFA,LAN,2017-01-01 15:33:00,130,SCEL,SCFA,LAN,1,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-02 05:50:00,130,SCEL,SCFA,LAN,2017-01-02 05:52:00,130,SCEL,SCFA,LAN,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-04 07:45:00,130,SCEL,SCFA,LAN,2017-01-04 07:52:00,130,SCEL,SCFA,LAN,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-08 08:40:00,130,SCEL,SCFA,LAN,2017-01-08 08:43:00,130,SCEL,SCFA,LAN,8,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-09 05:50:00,130,SCEL,SCFA,LAN,2017-01-09 05:52:00,130,SCEL,SCFA,LAN,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-11 07:45:00,130,SCEL,SCFA,LAN,2017-01-11 07:48:00,130,SCEL,SCFA,LAN,11,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-15 08:40:00,130,SCEL,SCFA,LAN,2017-01-15 08:40:00,130,SCEL,SCFA,LAN,15,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-16 05:50:00,130,SCEL,SCFA,LAN,2017-01-16 05:47:00,130,SCEL,SCFA,LAN,16,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-18 07:45:00,130,SCEL,SCFA,LAN,2017-01-18 07:46:00,130,SCEL,SCFA,LAN,18,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-22 08:40:00,130,SCEL,SCFA,LAN,2017-01-22 08:41:00,130,SCEL,SCFA,LAN,22,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-23 05:50:00,130,SCEL,SCFA,LAN,2017-01-23 05:48:00,130,SCEL,SCFA,LAN,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-25 07:45:00,130,SCEL,SCFA,LAN,2017-01-25 07:52:00,130,SCEL,SCFA,LAN,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-29 08:40:00,130,SCEL,SCFA,LAN,2017-01-29 08:39:00,130,SCEL,SCFA,LAN,29,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-30 05:50:00,130,SCEL,SCFA,LAN,2017-01-30 05:51:00,130,SCEL,SCFA,LAN,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-02 14:25:00,134,SCEL,SCFA,LAN,2017-01-02 14:26:00,134,SCEL,SCFA,LAN,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-04 14:20:00,134,SCEL,SCFA,LAN,2017-01-04 14:27:00,134,SCEL,SCFA,LAN,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-05 15:45:00,134,SCEL,SCFA,LAN,2017-01-05 15:42:00,134,SCEL,SCFA,LAN,5,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-06 14:40:00,134,SCEL,SCFA,LAN,2017-01-06 14:50:00,134,SCEL,SCFA,LAN,6,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-08 11:45:00,134,SCEL,SCFA,LAN,2017-01-08 11:51:00,134,SCEL,SCFA,LAN,8,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-09 14:20:00,134,SCEL,SCFA,LAN,2017-01-09 14:31:00,134,SCEL,SCFA,LAN,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-11 14:20:00,134,SCEL,SCFA,LAN,2017-01-11 14:18:00,134,SCEL,SCFA,LAN,11,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-12 15:25:00,134,SCEL,SCFA,LAN,2017-01-12 15:22:00,134,SCEL,SCFA,LAN,12,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-13 14:20:00,134,SCEL,SCFA,LAN,2017-01-13 14:19:00,134,SCEL,SCFA,LAN,13,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-15 13:20:00,134,SCEL,SCFA,LAN,2017-01-15 13:26:00,134,SCEL,SCFA,LAN,15,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-16 14:20:00,134,SCEL,SCFA,LAN,2017-01-16 14:33:00,134,SCEL,SCFA,LAN,16,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-18 14:20:00,134,SCEL,SCFA,LAN,2017-01-18 14:17:00,134,SCEL,SCFA,LAN,18,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-19 15:40:00,134,SCEL,SCFA,LAN,2017-01-19 15:37:00,134,SCEL,SCFA,LAN,19,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-20 14:20:00,134,SCEL,SCFA,LAN,2017-01-20 14:28:00,134,SCEL,SCFA,LAN,20,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-22 14:10:00,134,SCEL,SCFA,LAN,2017-01-22 14:38:00,134,SCEL,SCFA,LAN,22,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-23 14:20:00,134,SCEL,SCFA,LAN,2017-01-23 14:26:00,134,SCEL,SCFA,LAN,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-25 14:20:00,134,SCEL,SCFA,LAN,2017-01-25 14:20:00,134,SCEL,SCFA,LAN,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-26 15:20:00,134,SCEL,SCFA,LAN,2017-01-26 15:18:00,134,SCEL,SCFA,LAN,26,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-27 14:25:00,134,SCEL,SCFA,LAN,2017-01-27 14:27:00,134,SCEL,SCFA,LAN,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-29 13:20:00,134,SCEL,SCFA,LAN,2017-01-29 13:27:00,134,SCEL,SCFA,LAN,29,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-30 14:25:00,134,SCEL,SCFA,LAN,2017-01-30 14:26:00,134,SCEL,SCFA,LAN,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-02 20:00:00,136,SCEL,SCFA,LAN,2017-01-02 19:58:00,136,SCEL,SCFA,LAN,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-03 17:40:00,136,SCEL,SCFA,LAN,2017-01-03 17:44:00,136,SCEL,SCFA,LAN,3,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-04 15:00:00,136,SCEL,SCFA,LAN,2017-01-04 15:29:00,136,SCEL,SCFA,LAN,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-05 15:00:00,136,SCEL,SCFA,LAN,2017-01-05 15:00:00,136,SCEL,SCFA,LAN,5,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-06 14:15:00,136,SCEL,SCFA,LAN,2017-01-06 14:28:00,136,SCEL,SCFA,LAN,6,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-07 15:25:00,136,SCEL,SCFA,LAN,2017-01-07 15:26:00,136,SCEL,SCFA,LAN,7,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-09 20:00:00,136,SCEL,SCFA,LAN,2017-01-09 20:20:00,136,SCEL,SCFA,LAN,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-10 17:40:00,136,SCEL,SCFA,LAN,2017-01-10 17:39:00,136,SCEL,SCFA,LAN,10,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-11 15:00:00,136,SCEL,SCFA,LAN,2017-01-11 14:59:00,136,SCEL,SCFA,LAN,11,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-12 14:45:00,136,SCEL,SCFA,LAN,2017-01-12 14:47:00,136,SCEL,SCFA,LAN,12,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-13 14:00:00,136,SCEL,SCFA,LAN,2017-01-13 14:03:00,136,SCEL,SCFA,LAN,13,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-14 15:10:00,136,SCEL,SCFA,LAN,2017-01-14 15:07:00,136,SCEL,SCFA,LAN,14,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-16 20:00:00,136,SCEL,SCFA,LAN,2017-01-16 20:19:00,136,SCEL,SCFA,LAN,16,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-17 17:40:00,136,SCEL,SCFA,LAN,2017-01-17 17:43:00,136,SCEL,SCFA,LAN,17,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-18 15:00:00,136,SCEL,SCFA,LAN,2017-01-18 15:02:00,136,SCEL,SCFA,LAN,18,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-19 15:00:00,136,SCEL,SCFA,LAN,2017-01-19 15:32:00,136,SCEL,SCFA,LAN,19,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-20 14:00:00,136,SCEL,SCFA,LAN,2017-01-20 13:58:00,136,SCEL,SCFA,LAN,20,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-21 15:40:00,136,SCEL,SCFA,LAN,2017-01-21 15:43:00,136,SCEL,SCFA,LAN,21,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-22 15:10:00,136,SCEL,SCFA,LAN,2017-01-22 15:18:00,136,SCEL,SCFA,LAN,22,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-23 20:00:00,136,SCEL,SCFA,LAN,2017-01-23 20:07:00,136,SCEL,SCFA,LAN,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-24 17:40:00,136,SCEL,SCFA,LAN,2017-01-24 17:40:00,136,SCEL,SCFA,LAN,24,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-25 15:00:00,136,SCEL,SCFA,LAN,2017-01-25 15:10:00,136,SCEL,SCFA,LAN,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-26 14:45:00,136,SCEL,SCFA,LAN,2017-01-26 14:42:00,136,SCEL,SCFA,LAN,26,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-27 14:00:00,136,SCEL,SCFA,LAN,2017-01-27 14:09:00,136,SCEL,SCFA,LAN,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-28 15:35:00,136,SCEL,SCFA,LAN,2017-01-28 15:40:00,136,SCEL,SCFA,LAN,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-29 15:10:00,136,SCEL,SCFA,LAN,2017-01-29 15:09:00,136,SCEL,SCFA,LAN,29,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-30 20:00:00,136,SCEL,SCFA,LAN,2017-01-30 20:10:00,136,SCEL,SCFA,LAN,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-31 18:05:00,136,SCEL,SCFA,LAN,2017-01-31 18:09:00,136,SCEL,SCFA,LAN,31,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-01 17:15:00,138,SCEL,SCFA,LAN,2017-01-01 17:18:00,138,SCEL,SCFA,LAN,1,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-02 17:20:00,138,SCEL,SCFA,LAN,2017-01-02 17:25:00,138,SCEL,SCFA,LAN,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-03 16:40:00,138,SCEL,SCFA,LAN,2017-01-03 16:45:00,138,SCEL,SCFA,LAN,3,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-04 16:50:00,138,SCEL,SCFA,LAN,2017-01-04 16:59:00,138,SCEL,SCFA,LAN,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-05 17:05:00,138,SCEL,SCFA,LAN,2017-01-05 17:03:00,138,SCEL,SCFA,LAN,5,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-06 17:25:00,138,SCEL,SCFA,LAN,2017-01-06 18:18:00,138,SCEL,SCFA,LAN,6,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-07 17:05:00,138,SCEL,SCFA,LAN,2017-01-07 17:04:00,138,SCEL,SCFA,LAN,7,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-08 17:25:00,138,SCEL,SCFA,LAN,2017-01-08 17:54:00,138,SCEL,SCFA,LAN,8,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-09 17:25:00,138,SCEL,SCFA,LAN,2017-01-09 17:47:00,138,SCEL,SCFA,LAN,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-10 16:40:00,138,SCEL,SCFA,LAN,2017-01-10 16:40:00,138,SCEL,SCFA,LAN,10,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-11 17:00:00,138,SCEL,SCFA,LAN,2017-01-11 16:57:00,138,SCEL,SCFA,LAN,11,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-12 17:05:00,138,SCEL,SCFA,LAN,2017-01-12 17:20:00,138,SCEL,SCFA,LAN,12,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-13 17:30:00,138,SCEL,SCFA,LAN,2017-01-13 17:41:00,138,SCEL,SCFA,LAN,13,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-14 17:15:00,138,SCEL,SCFA,LAN,2017-01-14 17:21:00,138,SCEL,SCFA,LAN,14,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-15 17:30:00,138,SCEL,SCFA,LAN,2017-01-15 17:49:00,138,SCEL,SCFA,LAN,15,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-16 17:20:00,138,SCEL,SCFA,LAN,2017-01-16 17:38:00,138,SCEL,SCFA,LAN,16,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-17 16:40:00,138,SCEL,SCFA,LAN,2017-01-17 16:43:00,138,SCEL,SCFA,LAN,17,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-18 16:50:00,138,SCEL,SCFA,LAN,2017-01-18 16:54:00,138,SCEL,SCFA,LAN,18,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-19 17:05:00,138,SCEL,SCFA,LAN,2017-01-19 17:10:00,138,SCEL,SCFA,LAN,19,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-20 17:35:00,138,SCEL,SCFA,LAN,2017-01-20 17:35:00,138,SCEL,SCFA,LAN,20,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-21 17:15:00,138,SCEL,SCFA,LAN,2017-01-21 17:14:00,138,SCEL,SCFA,LAN,21,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-22 17:30:00,138,SCEL,SCFA,LAN,2017-01-22 17:29:00,138,SCEL,SCFA,LAN,22,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-23 17:20:00,138,SCEL,SCFA,LAN,2017-01-23 17:18:00,138,SCEL,SCFA,LAN,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-24 16:40:00,138,SCEL,SCFA,LAN,2017-01-24 16:41:00,138,SCEL,SCFA,LAN,24,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-25 16:50:00,138,SCEL,SCFA,LAN,2017-01-25 16:56:00,138,SCEL,SCFA,LAN,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Antofagasta
2017-01-26 17:05:00,138,SCEL,SCFA,LAN,2017-01-26 17:07:00,138,SCEL,SCFA,LAN,26,1,2017,Jueves,N,Grupo LATAM,Santiago,Antofagasta
2017-01-27 17:35:00,138,SCEL,SCFA,LAN,2017-01-27 18:02:00,138,SCEL,SCFA,LAN,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-28 17:15:00,138,SCEL,SCFA,LAN,2017-01-28 17:40:00,138,SCEL,SCFA,LAN,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Antofagasta
2017-01-29 17:30:00,138,SCEL,SCFA,LAN,2017-01-29 17:28:00,138,SCEL,SCFA,LAN,29,1,2017,Domingo,N,Grupo LATAM,Santiago,Antofagasta
2017-01-30 17:20:00,138,SCEL,SCFA,LAN,2017-01-30 17:19:00,138,SCEL,SCFA,LAN,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-31 16:40:00,138,SCEL,SCFA,LAN,2017-01-31 16:38:00,138,SCEL,SCFA,LAN,31,1,2017,Martes,N,Grupo LATAM,Santiago,Antofagasta
2017-01-03 04:50:00,140,SCEL,SCCF,LAN,2017-01-03 05:04:00,140,SCEL,SCCF,LAN,3,1,2017,Martes,N,Grupo LATAM,Santiago,Calama
2017-01-04 04:50:00,140,SCEL,SCCF,LAN,2017-01-04 04:51:00,140,SCEL,SCCF,LAN,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Calama
2017-01-10 04:50:00,140,SCEL,SCCF,LAN,2017-01-10 04:49:00,140,SCEL,SCCF,LAN,10,1,2017,Martes,N,Grupo LATAM,Santiago,Calama
